index,tweet,label
10164,"#UniClimateStrike in Stockholm! The emissions are rising and the temperatures too, with disastrous effects. Forests are cut down. We have to stand up and stop this politics of indifference and dare to see the suffering. And help. Join #FridaysForFuture #PeopleForFuture https://t.co/wXwwPJb1hk",0
10168,"Blue Dog #report @GretaThunberg 
'School strike week 219. #FridaysForFuture #ClimateStrike #PeopleNotProfit'

#ReporterDiary #climate",0
10169,"@BDSmovement @Chevron #Fridaysforfuture please, do not be silent on Palestine, defending Palestine is not political and also concerns climate, environment, mapa!",0
10170,"School strike week 198. Thousands are marching on the streets of Stockholm to demand climate justice!
#RöstFörRättvisa #PeopleNotProfit #FridaysForFuture #ClimateStrike https://t.co/lM7TnyiVtp",0
10174,"Week 59th my #ClimateStrike!
#FridaysForFuture #NoWar https://t.co/1W8tvypPlT",0
10175,"Droughts &amp; starvation are the price we are currently paying. It's time to make amends for the Planet.

#WhatHasChanged in ensuring #LossAndDamage reparations on the agenda of #COP27? 

#ClimateFinance #ClimateJustice #LossandDamageFinance #PeopleNotProfit #FridaysForFuture 

2/2",0
10177,"Climate adaptation + community resilience = Hope
#climatestrike #fridaysforfuture @Riseupmovt @vanessa_vash @Fridays4future https://t.co/A3ACJm5XoM",0
10178,"Huh. Guess calling someone a ""communist"" to discredit them is still a thing? @GretaThunberg 

📑Read the full report 👇https://t.co/EkPt2SlW1Y 
to find out how @Canon's think tank is promoting climate denial.

#DoBetterCanon #throwbackinsults #climatedenial #FridaysForFuture https://t.co/v2Cn1G8B66",0
10180,We Need YOU!!! Please come out to learn more and strike with the Northern Arizona Climate Change Alliance for Climate Reparations and Justice. #WeNeedYOU #PeoplenotProfit #slowclimate #FridaysforFuture #Sep23 #HeritageSquare #Flagstaff #Action #azclimate https://t.co/0eQ8PkQ0LE,0
10182,"When you refuse to reuse, it’s our Earth you abuse. #Recycling #Fishyfriday #Environment #ClimateAction #PlasticPollution #uprootthesystem #fridaysforfuture #SeaHorseArmy",0
10184,"#FridaysForFuture #ExtinctionRebellion 
How Naomi Klein, Josh Fox, 
George Monbiot, Ketan Joshi,  and many more lie to us

Every day. On  #ClimateChange &amp; #GlobalWarming!

It's #Greenwashing &amp; these people keep lying to us about real green technology emissions, #ClimateAction:",1
10186,"#UprootTheSystem #FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike #Greenwashing  #ClimateAction #ExtinctionRebellion #GlobalWarming #ClimateChange 

How Billionaires with Greta Thunberg 
uproot the system, important thread 2 read:",0
10187,"@ClimateHuman The only way that we can save the earth is if we take political action. Young people all around the world need to vote, protest, and volunteer for campaigns to save the earth. We need to build a political movement for #ClimateAction. #FridaysForFuture https://t.co/lPoYkyamgo",0
10189,"#ClimateStrike Week 60
We are deeply mired in a system of environmental destruction⚠
We need to make change from the top♻ 
We need to put people in power that understand it and will #ActNow on #ClimateChange 🌳with urgency !! 
#FridaysForFuture
#twiff
@Fridays4future 
@Sdg13Un",0
10190,"Climate strike week 160 in Ullapool, Scotland.
As global weather extremes continue to increase in severity &amp; number will 2022 be the year that our leaders finally look up and put planet before profit ?

#Schoolstrikeforclimate #FridaysForFuture #UprootTheSystem #DontLookUp https://t.co/IbfKtSVOcm",0
10191,"Why do governments say climate can wait until 2030 when people die now?

#PutinsWar &amp; #ClimateCrisis are moral failures, illegal &amp; need #FossilFuels!

Week 187 March 18

#ClimateCrisis #StopEACOP #ecocide #PeopleNotProfit

#twiff, 2, #FridaysForFuture #Sweden,, Svedmyra https://t.co/YHWN53EbI4",0
10192,"#ClimateCrisis #GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction 

Tell the truth, a Renewable future will kill us all.
Read real CO2 emissions with Data:",0
10193,"Youth activists from around the world demanding:

* Real representation for youth in UN organisations
* Stop asking young people in global south to put their lives on the line while global north allows greenwashing 

#Stockholm50 
#fridaysforfuture https://t.co/ZpzNV81CHT",0
10194,"This is the future we are leaving behind for our children. World leaders must take #ClimateAction now! 

Climate change is causing 'super-extreme' weather events, scientists say https://t.co/WBtjFNrNPP via @YahooNews @Fridays4future #FridaysForFuture",0
10195,"Showing solidarity with the #GlobalClimateStrike and #FridaysForFuture. Thank you @ffflund for inviting me to give a talk about the importance of #ClimateChange science and #ClimateJustice to the public on this occasion.
#EnvSoc
#PeopleNotProfit.
#ClimateCrisis
@GretaThunberg https://t.co/nqvAtDvMb8",0
10196,"🛑 #UkraineWar for dirty bloody 🩸 #FossilFuels 😔
STOP ✋ IT NOW #StopPutinNOW 
No more #fossilfuel dead 💀 #FridaysForFuture https://t.co/8JfKM1pmVV",0
10197,"The Problem with Biofuels

By Real Engineering on Youtube

https://t.co/ZpsdYisIG5

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#FridaysForFuture
#ClimateTalk
#stopfossilfuel
#twiff, 1, #ClimateCrisis, Turkey, Istanbul",0
10198,"#PeopleNotProfit #ClimateStrike week 11 #FridaysForFuture society needs reimagining. The old designs, or parts of them are leading us to doom. Ive been working diligently.  Ask not what's expected, but what is necessary and what is within our power. Climate crisis requires action https://t.co/xOZzEyMlOh",0
10200,"#ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange  #Greenwashing #Renewables #ClimateStrike  #ExtinctionRebellion    

You've been fooled by Greta Thunberg:",1
10201,"Institutional investors stll throw loads of money at fossile industry. Climate change is obviously still fueling revenues at large scale. #FridaysForFuture
https://t.co/E7oqaqgSJ8",0
10202,"When the introduction of #plastic changed our lifestyles decades ago, people didn't know (or care) that this material was virtually indestructible.

Now that we do, we shouldn't be making ANYTHING out of plastic. Mama 🌏 can't hold all of it.

#FridaysForFuture https://t.co/SMbSNPC5qa",0
10203,"In the Maasai Mara ecosystem local communities have embraced conservation efforts by setting up private conservancies from which they gain benefits. @Independent #FridaysForFuture #RecipeForSurvival. Work within a system, no apart from it. https://t.co/Y9UTmkQlgH",0
10206,"So now it's BC's turn to do the latest in #FridaysForFuture betrayal #bcpoli #cdnpoli #BayduNord #LNG Canada:
👉Shell eyes major expansion of B.C. methane unnatural gas project
https://t.co/R4Q6UI7Z9k
👇 https://t.co/yKZ5jPs4bV",0
10208,"NSW fossil fuel projects approved since Paris agreement set to release 3bn tonnes of emissions.
#ClimateCrisis #LNPfail #ActOnClimateVic #FridaysForFuture #Faiths4Climate #KillingThePlanetIsAgainstMyReligion 
https://t.co/VpLHdsOp1D",0
10210,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",1
10211,"""We are Earth to take care of life. We are on Earth to take care of each other.""
Xiye Bastıda, Mexican youth climate Activist, Indigenous person from the Otomi community.

#FridaysforFuture #Xiyebastida#AllWeCanSave #GlobalWarming #ClimateCrisis #ClimateAction #Sustainability ... https://t.co/SloFzarwkE",0
10212,"School strike week 176 in Ullapool, Scotland.

#FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate #EndFossilsAndWars https://t.co/prpH85BS2A",0
10213,"#ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange  #Greenwashing #Renewables #ClimateStrike  #ExtinctionRebellion  #ClimateAction  

You've been fooled by Greta Thunberg:",1
10214,"#ClimateStrike week 202

It's 21 C at end of Oct &amp; UK enviro minister @theresecoffey announces personal contribution to solve #ClimateCrisis is to use a 'permenant' Coffey cup ! 
Meanwhile @Shell makes another $9.5 billion in quarterly profits !
#FridaysForFuture #PeopleNotProfit https://t.co/xIkNtDVDGo",0
10216,"@GretaThunberg Yes Greta Thunberg,! Friday For Future
#FridaysForFuture",0
10218,"L: an excerpt from @GretaThunberg's speech to the European Parliament on 16 April 2019 (from her book 𝑁𝑜 𝑂𝑛𝑒 𝑖𝑠 𝑇𝑜𝑜 𝑆𝑚𝑎𝑙𝑙 𝑡𝑜 𝑀𝑎𝑘𝑒 𝑎 𝐷𝑖𝑓𝑓𝑒𝑟𝑒𝑛𝑐𝑒). Please read it 🙏

R: how we're getting on

#ClimateEmergency 
#ClimateActionNow 
#FridaysForFuture https://t.co/2HB3EWlnUY",0
10219,"GretaThunberg: RT @BoruahTapashi: #ClimateStrike week 85.
Dear Leaders, the world is speeding up towards a climate catastrophe with your empty promises. It is time to say #nomoreemptypromises and #EndFossilFinance. 
#PeopleNotProfit
#FridaysForFuture 
#F… https://t.co/JKf4NeC07t",0
10220,"School strike week 222. #FridaysForFuture #ClimateStrike #PeopleNotProfit Our World Leaders. Have a duty, to address Domestic A.... {UK Crisis} 
#ClimateJustice #ClimateInequality #COP27 #WorldLeaders #G20 #Y20 #G7 #Y7 #domesticaffairs #UKCrisis #BBCCIN https://t.co/SVI6ONbLnA https://t.co/HjpXw8YWCc",0
10222,School strike for climate action #FridaysForFuture #PeopleNotProfit https://t.co/GdKtuimGqn,0
10223,"Protect the biodiversity

#Stockholm50
#FridaysForFuture
#PeopleNotProfits 
#RiseUpMovement https://t.co/Aneh1wSGR8",0
10224,"Monthly global temperature anomalies between 1880-2021 compared to 1951-1980. 

https://t.co/mhwejQNuVt

#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateTalk
#stopfossilfuel
#twiff, 1, #Fridaysforfuture, New Zealand, Wellington https://t.co/x8nNYLbM9m",0
10226,"🌎🌿👇 Solidarity Elijah and fellow strikers.! #ClimateStrike today in New York City.! ✊🗽 
#FridaysForFuture 
#PeopleOverProfit 🗣️📢🌎🗣️📢",0
10227,#ClimateStrike #PeopleOverProfit #FridaysForFuture Emma smart was arrested for gluing her hand where they didn't want her. She's being held without access to bail they made her an example of her let's make her an example by showing she's a hero https://t.co/wovXkkSW7Z,0
10228,"Last month, JICA officials told us that they studied the latest IPCC report and knew well the negative impacts of climate change but they insisted that Matarbari should continue. It’s not ignorance that’s driving  

#ClimateStrike #PeopleNotProfit #FridaysForFuture #StopSumitomo https://t.co/YThXfiKV4u",0
10229,Happy Friday's for Future! Get Activated! #FridaysForFuture #eldersclimateaction #aging https://t.co/AZtFW3gqvL,0
10230,"@ClimateHome ABOLISH ANONYMOUS CORPORATIONS 
#AbolishAnonymousCorporations
ABOLISH TAX HAVENS 
#AbolishTaxHavens
THERE IS NO PLANET B 
#ThereIsNoPlanetB 
#FridaysForFuture
Or 
NO FUTURE https://t.co/SYuITcmP1y",1
10231,"@dpt8684 @erinriediger 🤣😂 get real i've paid enough subsidising car owners to pollute this planet and put microplastics in our blood and lungs, cause cancers, heart disease and depression lol, get out and #gocarfree #climateaction you drive you are the #climatecrisis #stopecocide #fridaysforfuture !",0
10232,"#Greenwashing  #ExtinctionRebellion  #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables 

You've been fooled by Greta Thunberg:",1
10233,"Lives and properties are in danger, we need to act fast and its now!!!
#ClimateAction 
#ClimateJustice 
#ClimateActionNow 
#FridaysForFuture 
@Riseupmovt https://t.co/oP47qP0jfS",0
10234,"OH &amp; THAT DOESN'T INCLUDE THE CLIMATE DAMAGE DONE TO US EVERY YR LIKE THE PERMANENT ARIDIFICATION MIDWEST, OR ALL THE WARS WE'VE FOUGHT FOR OIL, ALSO SUBSIDES #sunrisemvmt #ClimateCrisis #WaterIsLife #ClimateEmergency #Globalwarming #FridaysForFuture #Youth4Climate #ActOnClimate",0
10235,Far far FAR more solar energy hits the surface of the earth than our current society needs. We could develop every nation on earth and still have buckets and buckets of sunshine left over. #electrifyeverything #climatecrisis #fridaysforfuture,0
10236,"👉 #PopeFrancis and the #Vatican
👉 the #DalaiLama and other 100 #Nobel Laureates
👉 the #UNSecretaryGeneral
👉 the #FridaysForFuture global movement

say w/ 1⃣ voice: 

put an #END to #fossilfuels era 

👇👇👇👇
https://t.co/w9adRhI5PN 

#ClimateCrisis #ClimateEmergency https://t.co/AF51UuZX79",0
10237,"🌏 Global Climate Strike today! 

Activists are gathering around the world calling on leaders to prioritise #PeopleNotProfit ✊

Get your placards and join us at the Central Station in Brussels 📢 

#FridaysForFuture 
  
https://t.co/1PRPoFdNg3 https://t.co/ISOfY4aeop",0
10238,"More schools want to come to our climate strike than we anticipated.. yay! But we need to cover transportation.. can you help us????? #ClimateStrike #FridaysforFuture #EarthDay2020 #PeoplesEarthDay #EndEnvironmentalRacism

 https://t.co/bPMvdnPXRS",0
10239,"""A model built by the researchers revealed that birds moving their nesting dates forward has been closely correlated with rising carbon dioxide levels in the atmosphere, a leading driver of rising global temperatures."" #FridaysForFuture #ClimateChange https://t.co/BnPEPDdAkr",0
10241,"#ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange #Renewables  #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction 

You've been fooled by Greta Thunberg:",1
10242,"We are developing new #leadership trainings and sectoral events to facilitate the shift to a sustainable and regenerative economy.

Join us to build intergenerational education and training for an #EconomyForFuture: https://t.co/Fbhh3zfncg

#ManagersForFuture #FridaysForFuture https://t.co/YGGwR2A7Gs",0
10243,"#ExtinctionRebellion #FridaysForFuture #Renewables #GlobalWarming #ClimateStrike #ClimateChange  

My Strike Day 115! 🌳
  Please read the statement, see in this thread:",0
10244,#Klimaerwärmung. CENTURY-OLD LOW TEMPERATURE RECORDS CONTINUE TO TUMBLE ACROSS CANADA; SNOWFALL BENCHMARKS BUSTED IN NEVADA (AND ELSEWHERE) #Klimakatastrophe #Klimakrise #Klimaschutz #Klimaschwindel #FFF #Fridaysforfuture  https://t.co/TSP6KjdTXj,0
10245,"#ExtinctionRebellion #GlobalWarming #ClimateChange #UprootTheSystem #FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ClimateAction 

How Billionaires with Greta Thunberg 
uproot the system, important thread 2 read:",0
10246,"#Greenwashing  #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange #Renewables 

You've been fooled by Greta Thunberg:",1
10247,"Auch mal was nettes auf undeutsch :

How many climate activists does it take to change a lightbulb?
.
.
Don't be silly, climate activists can't change anything!

#LetzteGeneration #heatwave #Greenwashing #GruenerMist #Greta #FridaysForFuture #Tempolimit",0
